Course ID,Student ID,Term,Grade
26144,54564571,Fall 2013,A-
26145,54564571,Summer 2015,A
26146,54564571,Fall 2012,B
26154,54564571,Fall 2016,A-
26178,69188075,Winter 2012,A
26197,69188075,Fall 2019,C
26205,69188075,Winter 2014,B-
26206,69188075,Winter 2016,B+
26209,60123666,Winter 2011,A
26210,60123666,Winter 2014,C
26234,31553693,Summer 2016,B-
26243,31553693,Fall 2020,B+
26267,88081278,Winter 2018,A
42065,88081278,Summer 2016,F
42066,88081278,Summer 2019,A-
42068,88081278,Winter 2016,B
42108,27406050,Summer 2015,C
46959,27406050,Winter 2011,A-
46961,37273455,Fall 2018,F
46962,37273455,Summer 2018,C
46963,37273455,Winter 2017,C
46964,37273455,Winter 2015,A+
47948,21024788,Winter 2014,A+
49730,21024788,Summer 2012,A+
49731,21024788,Fall 2017,B-
46965,21024788,Winter 2011,B
26403,55857777,Fall 2015,B
47756,55857777,Summer 2017,C
47778,15834253,Fall 2015,A-
47780,29548531,Summer 2020,F
47781,29548531,Summer 2016,B
47844,29548531,Summer 2014,B-
26485,25090300,Winter 2011,A+
26488,25090300,Summer 2013,B-
26494,54034556,Summer 2018,B-
26495,54034556,Fall 2019,B-
26508,50495930,Winter 2017,C
26509,50495930,Fall 2012,F
26511,50495930,Fall 2020,A-
26514,22384807,Fall 2015,A-
26522,22384807,Winter 2020,B+
26523,22384807,Fall 2016,A
26525,25689074,Summer 2015,B
26531,85905999,Fall 2020,A-
26532,85905999,Fall 2017,B-
26561,85905999,Summer 2020,A-
26574,85905999,Summer 2018,A+
26581,81500726,Summer 2011,A+
26592,75636244,Summer 2019,B
26602,75636244,Summer 2015,A+
26612,41013948,Winter 2016,B
26621,41013948,Fall 2013,B+
26624,41013948,Summer 2017,F
26629,41013948,Fall 2015,B-
26651,45397505,Winter 2016,C
26661,45397505,Summer 2015,A+
26663,45397505,Winter 2011,B-
26664,45397505,Winter 2018,C
26710,70787429,Summer 2019,B
26722,25489382,Summer 2019,A+
26729,25489382,Summer 2016,A
26732,25489382,Fall 2012,B-
26742,15241937,Winter 2019,B+
26749,15241937,Summer 2018,F
26756,82495576,Fall 2013,A
26757,82495576,Summer 2019,B
26759,82495576,Fall 2015,B-
26762,73310870,Winter 2013,F
26763,73310870,Summer 2011,B+
26765,74688331,Winter 2012,B
26766,74688331,Summer 2012,A
26767,74688331,Summer 2013,A
26775,23758544,Winter 2018,B-
26802,23758544,Fall 2014,A+
26865,23848595,Fall 2020,A+
26868,23848595,Summer 2011,B-
26869,23848595,Fall 2012,B-
26874,86007769,Summer 2017,B+
26882,77107068,Summer 2011,A-
26884,70535620,Fall 2020,B
26888,91154342,Winter 2018,A
26890,91154342,Fall 2020,B+
26896,67279390,Summer 2019,A-
26897,67279390,Winter 2013,C
26901,67279390,Summer 2012,A+
26908,80448572,Summer 2019,A+
26944,84888850,Fall 2016,A+
42132,31760890,Summer 2017,A-
42133,31760890,Summer 2016,A+
42138,34388147,Fall 2014,B
42153,34388147,Summer 2020,C
42156,55243691,Summer 2015,B-
42177,55243691,Winter 2016,B-
46968,40983079,Fall 2019,A
46969,40983079,Summer 2016,A-
46970,40983079,Winter 2016,C
46971,40983079,Summer 2018,B-
46973,61405022,Fall 2018,B-
46974,61405022,Winter 2018,A
47279,88980276,Fall 2017,B
47330,88980276,Summer 2012,F
48452,88980276,Summer 2013,A+
48777,13830868,Fall 2013,A+
48779,13830868,Winter 2011,F
48845,13830868,Fall 2015,B+
48847,13830868,Fall 2019,A+
49240,70488136,Winter 2018,A
49262,70488136,Fall 2015,C
49582,41108207,Fall 2016,B-
49584,41108207,Fall 2019,B
46976,41108207,Fall 2018,B+
46979,68850515,Summer 2011,B
46980,68850515,Winter 2014,A-
46982,57042472,Winter 2012,A
27198,57042472,Summer 2012,A-
27205,36929501,Winter 2016,B-
27207,36929501,Winter 2017,C
27220,36929501,Summer 2016,F
27223,36929501,Summer 2011,B+
27228,44413942,Fall 2018,B+
27229,44413942,Fall 2011,A+
27266,74735441,Summer 2017,A
27270,40421501,Fall 2011,B-
27279,40421501,Summer 2011,A+
27280,40421501,Summer 2020,A-
27286,16758693,Winter 2011,B
27287,16758693,Winter 2017,B-
27331,16201201,Winter 2015,A-
27346,48773036,Fall 2013,A+
27350,48773036,Summer 2019,C
27385,56315196,Winter 2015,A
27406,52487077,Summer 2013,C
27407,52487077,Fall 2011,B
27409,52487077,Fall 2020,A
27421,52487077,Summer 2014,B+
27442,70351586,Winter 2019,A-
37999,70351586,Fall 2012,A-
42206,28363847,Winter 2016,B
42209,97980513,Fall 2013,A-
46983,35759007,Fall 2012,C
46984,35759007,Summer 2018,A+
46985,35759007,Summer 2011,A+
46987,52731578,Summer 2014,B+
46988,52731578,Winter 2014,C
46989,52731578,Fall 2011,A-
46991,64391718,Summer 2012,A+
48349,83828218,Fall 2017,B
48350,83828218,Summer 2016,A
48351,83828218,Summer 2013,F
48373,32390030,Fall 2016,B+
48374,32390030,Fall 2012,B
48375,32390030,Fall 2018,A-
49631,32390030,Summer 2020,B
27585,89217624,Summer 2020,A
27587,63661473,Winter 2012,A-
27588,63661473,Winter 2019,B-
27589,63661473,Summer 2015,B+
27590,63661473,Fall 2012,A-
27600,48320069,Fall 2018,C
27601,48320069,Summer 2016,B+
27602,48320069,Winter 2018,C
27649,88795390,Fall 2016,C
27653,88795390,Summer 2016,A+
27656,57641598,Winter 2016,C
27657,57641598,Fall 2019,A
27659,43954470,Summer 2018,C
27661,43954470,Summer 2020,B-
27665,37265800,Summer 2013,B-
27667,37265800,Fall 2013,A-
27673,75983191,Summer 2012,B-
27675,75983191,Fall 2020,C
27676,75983191,Winter 2016,B
27677,75983191,Summer 2019,C
27682,70274129,Fall 2016,C
27687,54786786,Fall 2011,A+
27689,54786786,Summer 2011,A-
27692,51251856,Fall 2013,B+
27693,51251856,Winter 2018,A+
27697,38983254,Summer 2016,A-
27699,48996670,Fall 2013,B-
27704,74724003,Summer 2011,B-
27705,74724003,Fall 2011,A+
27708,74724003,Fall 2020,C
27716,61195027,Winter 2013,B
27720,59072132,Winter 2020,B
27721,59072132,Summer 2013,A+
27723,59072132,Summer 2014,A-
27734,52707092,Winter 2020,B+
27737,41759049,Winter 2018,C
27738,41759049,Winter 2014,A-
27740,41759049,Summer 2015,A-
27748,93486573,Fall 2019,C
27749,93486573,Summer 2018,B-
27759,91786257,Winter 2018,C
27760,91786257,Fall 2017,B-
27761,91786257,Fall 2015,B-
27764,91786257,Winter 2016,B+
27768,38230507,Fall 2012,C
27770,38230507,Winter 2013,F
27771,38230507,Fall 2017,A
27944,38230507,Fall 2020,B
27989,30648992,Winter 2020,B
27993,30648992,Fall 2013,B+
28096,30648992,Fall 2014,B+
28108,30648992,Summer 2014,A-
28133,85972992,Summer 2018,B+
28150,85972992,Summer 2016,C
28290,85972992,Summer 2016,C
42290,85972992,Summer 2019,F
46992,92460780,Fall 2018,B
46994,11807499,Winter 2015,A+
46995,11807499,Winter 2015,A-
46998,11807499,Winter 2013,B+
47000,34070426,Summer 2014,A+
47005,24214395,Winter 2014,A-
47006,24214395,Summer 2015,F
47010,24214395,Fall 2013,A-
47017,49902184,Winter 2020,A+
47018,49902184,Winter 2020,B+
47019,49902184,Fall 2014,C
28706,49902184,Winter 2014,A+
28726,91082266,Fall 2017,A
28730,91082266,Summer 2019,A-
28743,91082266,Fall 2013,A-
28744,91082266,Fall 2019,B-
28746,61481544,Winter 2014,B
28747,61481544,Summer 2014,B
28748,61481544,Winter 2019,B
28749,61481544,Fall 2019,A
28752,61581078,Summer 2014,A
28753,61581078,Winter 2012,A-
28754,61581078,Winter 2016,C
28759,31712337,Summer 2012,B
28809,31712337,Winter 2019,B
28820,31712337,Fall 2014,A+
28822,31712337,Summer 2016,B
28830,21243379,Summer 2020,C
28835,21243379,Winter 2016,B-
28849,16951677,Summer 2017,A
28854,16951677,Winter 2013,A
28855,16951677,Summer 2017,F
28865,16031989,Summer 2019,C
28868,16031989,Fall 2018,B
28876,47013555,Summer 2017,F
28877,47013555,Summer 2017,A
28885,47013555,Fall 2013,B
28887,47013555,Fall 2014,B+
28958,84835548,Summer 2011,B-
28962,84835548,Winter 2012,F
28963,84835548,Winter 2013,B
28965,16343466,Winter 2014,C
28966,16343466,Summer 2015,A+
28971,33827859,Summer 2019,A-
28972,33827859,Summer 2019,A
28973,33827859,Winter 2014,F
28974,33827859,Winter 2013,A
28978,66195173,Winter 2019,F
28981,66195173,Winter 2020,A-
28983,33544218,Fall 2017,B-
28984,33544218,Fall 2016,B
28985,33544218,Winter 2018,C
28987,51170514,Winter 2020,B
28988,51170514,Summer 2019,B-
28994,87927774,Fall 2018,A-
28995,87927774,Winter 2012,B
28997,64744636,Summer 2016,C
28999,61781110,Fall 2015,A+
29000,61781110,Winter 2012,A+
29003,79752393,Winter 2015,C
29004,79752393,Fall 2014,B-
29005,79752393,Winter 2020,A-
29006,79752393,Winter 2017,B-
29028,70170602,Winter 2017,A-
29030,70170602,Fall 2012,B
29056,70170602,Winter 2012,B
29118,56874087,Fall 2017,A-
29119,56874087,Summer 2014,F
29126,49674478,Fall 2011,B+
29136,49674478,Summer 2015,A-
29225,50391423,Winter 2018,F
29243,50391423,Summer 2012,B+
29348,11508101,Summer 2020,C
29351,11508101,Fall 2012,B
29363,11508101,Winter 2015,A-
29364,11508101,Summer 2012,B+
42334,78242071,Fall 2012,C
42344,78242071,Winter 2018,A+
44212,88063590,Fall 2016,B
45730,88063590,Summer 2014,C
47026,76202823,Winter 2017,B
47027,76202823,Winter 2012,B-
47028,76202823,Winter 2011,C
47029,76202823,Summer 2012,A
47032,30039027,Summer 2016,B+
47033,30039027,Summer 2013,A+
47034,30039027,Fall 2012,F
47036,52579573,Summer 2014,C
47037,52579573,Fall 2017,C
47039,34055075,Fall 2017,C
47040,34055075,Summer 2013,A-
47042,65592303,Fall 2018,B-
47045,52115547,Winter 2016,C
47046,52115547,Winter 2011,A-
47314,33626824,Summer 2017,B+
48661,33626824,Fall 2016,A-
29578,33626824,Fall 2014,C
29759,18192433,Winter 2019,B+
29760,18192433,Summer 2011,C
29765,35511989,Winter 2019,B-
29766,35511989,Summer 2014,B+
29773,65743455,Summer 2014,F
29774,65743455,Winter 2017,F
29775,65743455,Winter 2012,B
29776,65743455,Fall 2020,F
29804,18037761,Summer 2017,A+
29805,18037761,Summer 2013,B-
29810,31500194,Summer 2016,A
29811,31500194,Fall 2013,A-
29814,99283008,Fall 2016,A+
29815,99283008,Winter 2020,B-
29819,64146016,Winter 2020,B+
29821,83647755,Fall 2016,C
29822,83647755,Winter 2018,A-
29823,83647755,Winter 2014,B-
29825,17106044,Summer 2015,B-
29826,17106044,Fall 2013,B
29828,17106044,Summer 2013,F
29833,83125439,Summer 2012,A+
29834,83125439,Winter 2018,B
29835,83125439,Winter 2018,A-
29838,63853083,Fall 2017,A-
29839,63853083,Fall 2011,F
29841,63853083,Winter 2011,A
29844,63853083,Summer 2012,B
29846,69916053,Summer 2013,A-
29847,69916053,Summer 2013,A-
29852,85403435,Winter 2013,A+
29854,85403435,Summer 2018,B
29855,85403435,Winter 2017,B
29858,85403435,Winter 2019,B-
29860,97564031,Summer 2014,A-
29867,40288784,Fall 2016,A-
29868,40288784,Fall 2012,B
29869,40288784,Summer 2018,C
29870,40288784,Winter 2018,B+
29874,47660423,Fall 2012,A+
29875,47660423,Summer 2014,C
29877,47660423,Summer 2012,A+
29879,47660423,Fall 2013,B-
29884,62206000,Summer 2012,A
29885,62206000,Fall 2018,B-
29886,62206000,Winter 2015,A
29888,62206000,Winter 2018,F
29892,63277537,Summer 2018,F
29893,63277537,Fall 2017,A-
29900,46240420,Summer 2011,A+
29901,46240420,Summer 2019,A+
29902,46240420,Fall 2012,C
29905,86266309,Summer 2016,A-
29908,59164271,Summer 2016,A-
29910,21948352,Winter 2017,B+
29911,21948352,Winter 2012,C
29916,21948352,Winter 2013,A+
29920,21948352,Fall 2016,B+
29923,33253751,Winter 2012,A
29957,33253751,Fall 2013,B-
29963,33253751,Winter 2012,B-
29977,38070864,Summer 2018,B-
29990,38070864,Winter 2013,B+
29993,38070864,Fall 2011,F
29996,38070864,Summer 2011,B
30058,66750352,Fall 2014,F
30120,25423471,Fall 2019,F
30142,25423471,Summer 2014,A+
30147,87169606,Fall 2018,F
30181,59868433,Fall 2018,B+
30189,59868433,Summer 2014,A-
30192,59868433,Summer 2016,B-
30252,44953114,Winter 2013,A+
30292,97469254,Fall 2011,B
30315,21674264,Winter 2011,A-
30338,75189313,Winter 2016,B+
30342,75189313,Fall 2012,B
30350,69238479,Winter 2012,C
30370,69238479,Fall 2020,F
30378,69238479,Winter 2020,C
30381,69238479,Fall 2020,B-
30388,54312926,Summer 2016,A+
30410,54312926,Fall 2016,A+
30412,54312926,Summer 2015,A
30456,59033304,Fall 2020,C
30475,55158273,Winter 2016,B-
30480,55158273,Winter 2019,A
30507,30363196,Summer 2016,C
30518,30363196,Winter 2012,A-
30547,30363196,Summer 2014,B
30647,73671375,Fall 2014,B-
30655,73671375,Winter 2015,A
30683,95625980,Summer 2012,B-
30692,95625980,Winter 2013,A+
30696,95625980,Winter 2015,B-
30738,34329088,Winter 2018,A
30750,34329088,Summer 2014,B+
30757,34329088,Fall 2019,B
30774,95862786,Summer 2012,B-
42408,78775894,Fall 2011,A
42409,78775894,Fall 2015,F
45742,78775894,Winter 2016,B-
47050,94291463,Winter 2012,A-
47052,72847076,Winter 2019,B+
47053,72847076,Fall 2011,B+
47054,72847076,Winter 2014,C
47056,72847076,Summer 2018,A-
47058,73148674,Summer 2016,A+
47060,23153332,Fall 2011,A+
47061,23153332,Summer 2015,A+
47062,23153332,Summer 2019,F
47064,94700294,Summer 2012,A+
47065,94700294,Winter 2015,F
47066,94700294,Summer 2011,A-
47207,94700294,Summer 2019,F
48370,96329411,Winter 2014,A+
48371,96329411,Winter 2016,B
49579,43303835,Fall 2015,C
49592,29734841,Summer 2011,A+
47067,29734841,Fall 2020,F
47068,29734841,Fall 2016,F
47069,29734841,Summer 2017,F
47070,59981659,Summer 2017,B+
47071,59981659,Winter 2015,F
31127,30378278,Winter 2014,A
31151,65420030,Summer 2018,A-
47073,65420030,Winter 2014,A+
47074,65420030,Summer 2019,A-
47076,55763543,Fall 2018,C
47077,55763543,Fall 2018,B+
31210,55763543,Winter 2014,C
31211,55763543,Summer 2012,C
31213,41833569,Winter 2020,B+
31214,41833569,Winter 2013,C
31215,41833569,Fall 2014,F
31216,41833569,Winter 2020,A+
31217,69033342,Winter 2016,F
31218,69033342,Summer 2015,F
31221,69033342,Winter 2015,F
31228,69033342,Summer 2011,F
31237,74841051,Summer 2019,F
31252,74841051,Fall 2015,A
31253,74841051,Summer 2014,B+
31254,74841051,Fall 2013,F
31256,92314257,Summer 2011,B
31258,92314257,Summer 2019,A+
31261,26926127,Summer 2012,A
31262,26926127,Winter 2019,A+
31265,26926127,Summer 2020,A
31267,26926127,Summer 2017,A+
31495,18381848,Fall 2015,A+
47078,18381848,Winter 2020,B+
48820,93117097,Fall 2015,B+
48821,93117097,Winter 2015,F
48822,93117097,Summer 2017,B
49278,46189795,Summer 2014,A-
47081,46189795,Winter 2019,B
42531,62380498,Summer 2014,B-
42532,62380498,Winter 2019,A-
31408,62380498,Summer 2012,F
31418,62380498,Summer 2014,C
31421,92473817,Summer 2013,A+
31423,92473817,Fall 2015,C
31424,92473817,Winter 2016,A
31430,68197026,Fall 2017,A+
31432,68197026,Winter 2011,B-
31433,68197026,Winter 2012,F
31434,68197026,Winter 2012,F
31436,35306757,Fall 2013,F
31439,35306757,Fall 2013,F
31441,35306757,Fall 2020,B-
31442,35306757,Winter 2017,A-
31474,32024073,Fall 2020,A+
31487,32024073,Winter 2016,B-
31491,41539956,Fall 2017,B+
31494,88992450,Fall 2015,A+
31496,88992450,Winter 2011,C
31499,48298465,Summer 2018,B+
31504,27503559,Fall 2016,A+
31514,27503559,Winter 2011,B+
31516,27503559,Summer 2016,F
31520,27503559,Winter 2018,B+
31564,59317273,Winter 2014,B
31567,59317273,Winter 2011,A
31569,59317273,Winter 2014,B+
31586,34499255,Summer 2018,C
31596,18737184,Fall 2013,A+
31605,91319719,Summer 2011,B+
31618,62798571,Winter 2016,A+
31623,91905760,Winter 2018,F
31628,99665445,Winter 2011,B
31629,99665445,Fall 2018,B
31634,99665445,Summer 2014,A
31702,18874795,Fall 2013,B+
31720,16849059,Summer 2018,A-
31734,22439076,Fall 2011,B+
31738,22439076,Summer 2020,A+
31761,20900800,Fall 2014,B-
31762,20900800,Fall 2019,A+
31766,36191555,Winter 2011,B
31773,36191555,Summer 2015,A
31785,36191555,Fall 2015,A+
31790,36191555,Fall 2012,F
31797,79765774,Winter 2012,B+
31802,79765774,Summer 2018,A-
42540,13547276,Winter 2018,B-
42541,13547276,Fall 2014,C
46392,52955621,Fall 2015,A-
47083,52955621,Fall 2014,B+
47087,70920578,Fall 2016,B-
47088,70920578,Summer 2016,A
47091,71465196,Summer 2015,F
47092,71465196,Summer 2016,B
47094,36354334,Winter 2018,F
47097,29994778,Summer 2015,C
47098,29994778,Fall 2012,B+
47204,36440226,Fall 2012,A
47798,36440226,Summer 2020,B-
48301,36440226,Fall 2017,A+
48302,36440226,Winter 2018,F
48832,32853381,Summer 2011,A+
49184,32853381,Fall 2012,A-
49213,32853381,Summer 2016,C
32001,32853381,Winter 2018,A+
32005,71544403,Fall 2018,B+
32006,71544403,Winter 2011,A-
32008,71544403,Summer 2016,F
32010,43751697,Summer 2011,A-
32012,65942573,Summer 2020,B-
32013,65942573,Fall 2015,A
32015,65942573,Fall 2019,B+
32018,90662484,Winter 2011,A
32021,11048333,Summer 2012,F
32026,11048333,Winter 2015,B
32029,60155099,Fall 2013,A-
32030,60155099,Fall 2011,B
32031,60155099,Winter 2015,A
32032,60155099,Summer 2014,B
32034,34798237,Summer 2018,A-
32035,34798237,Fall 2013,B-
32036,34798237,Fall 2012,B+
32038,34798237,Summer 2012,B
32045,18773751,Winter 2017,A+
42553,18773751,Summer 2012,A+
47101,82331405,Summer 2014,B
47209,82331405,Summer 2013,A-
48218,76827585,Fall 2018,F
48873,55152627,Fall 2017,B-
48957,55152627,Winter 2011,F
49308,55152627,Fall 2017,A
49507,55152627,Fall 2017,F
49702,52860110,Winter 2017,C
32070,52860110,Summer 2016,B
32073,10186638,Winter 2011,F
32081,83200421,Winter 2019,B+
32082,83200421,Summer 2018,A
32104,56376903,Winter 2015,A-
32109,59208397,Summer 2015,B
32113,10071153,Winter 2012,A-
32117,10071153,Winter 2014,A
32122,53201877,Fall 2013,A-
32123,53201877,Fall 2012,B
32124,53201877,Winter 2011,C
32139,53201877,Winter 2013,C
32151,53011313,Fall 2020,A+
32153,61660315,Winter 2011,A
32156,61660315,Summer 2019,B+
32158,61660315,Summer 2017,B
32173,52707649,Winter 2017,A+
32175,46745195,Winter 2014,C
32177,46745195,Winter 2015,B-
32180,46745195,Fall 2014,F
32181,46745195,Fall 2011,A+
32184,26707544,Summer 2013,A+
32185,26707544,Fall 2014,F
32186,26707544,Fall 2020,B
32187,26707544,Fall 2016,F
32189,87240301,Winter 2018,B+
32190,87240301,Winter 2018,A-
32191,87240301,Summer 2018,A-
32204,30972503,Winter 2017,A+
32243,30972503,Fall 2016,F
32244,30972503,Summer 2011,B
32248,30972503,Winter 2016,A+
32253,57392043,Summer 2018,B-
32254,57392043,Summer 2017,A-
32255,57392043,Fall 2019,F
32262,57392043,Winter 2012,A+
42562,67084190,Fall 2018,C
42563,67084190,Fall 2011,B
47102,67084190,Summer 2011,A+
47104,72614846,Winter 2011,A+
47105,72614846,Winter 2013,A+
47260,72614846,Fall 2012,A-
48196,35022722,Summer 2020,A-
32355,93692184,Fall 2013,A
32361,93692184,Winter 2013,C
32370,73746905,Summer 2020,A-
32376,73746905,Winter 2019,B+
32382,73746905,Fall 2013,F
32387,73746905,Summer 2019,A-
32397,18695436,Summer 2011,B+
32401,18695436,Fall 2011,B+
32405,18695436,Summer 2011,B-
32420,35975947,Summer 2018,C
32425,35975947,Winter 2019,B+
32429,35975947,Winter 2011,C
32434,35975947,Winter 2016,B
32440,16781152,Summer 2014,B+
32445,16781152,Fall 2019,A-
32494,78079302,Winter 2012,B+
32547,41823413,Winter 2014,A+
32573,41823413,Winter 2020,B+
32600,41823413,Fall 2012,B-
32623,41823413,Fall 2014,F
32695,96357814,Fall 2016,A-
32742,89762177,Winter 2016,B+
32761,89762177,Fall 2019,B-
32808,89762177,Winter 2017,B-
32855,29723363,Summer 2014,F
32878,29723363,Summer 2015,A
32900,29723363,Fall 2020,F
32928,79699738,Fall 2016,C
32930,79699738,Winter 2014,A-
32932,79699738,Fall 2017,F
32934,79699738,Summer 2020,B+
32943,82917537,Winter 2020,A+
32961,87763596,Fall 2018,A-
32974,87763596,Winter 2020,A-
32986,38852745,Summer 2019,B
32991,38852745,Winter 2017,B
32996,38852745,Fall 2020,A-
33000,38852745,Summer 2012,F
33019,80561566,Winter 2014,B+
33024,80561566,Summer 2013,B+
33031,59239014,Winter 2013,C
33036,59239014,Summer 2014,A-
33042,59239014,Fall 2015,A
33047,59239014,Summer 2013,B
33055,41180874,Winter 2017,C
33068,25705805,Fall 2016,F
33091,25705805,Fall 2020,A-
33113,25705805,Fall 2015,A-
33153,42234885,Winter 2013,B
33173,42234885,Fall 2020,B-
33192,42234885,Summer 2017,B-
33254,39410073,Summer 2016,A+
33276,39410073,Fall 2011,B+
33298,39410073,Fall 2013,B+
33321,39410073,Winter 2012,A+
33359,26346294,Fall 2020,A
33380,26346294,Fall 2013,A+
33416,26346294,Summer 2012,F
33467,26346294,Summer 2018,B
33472,17116671,Summer 2016,B
33478,48915461,Summer 2019,B-
33481,48915461,Summer 2016,F
33495,93444496,Summer 2020,B
33498,93444496,Winter 2013,A-
33518,93444496,Summer 2018,C
42680,39788235,Fall 2012,B-
45804,29481932,Winter 2014,A
47106,29481932,Winter 2016,B+
47107,29481932,Summer 2016,A+
47110,15878173,Winter 2016,A+
47111,15878173,Winter 2014,A
47112,15878173,Summer 2011,F
49298,81029590,Summer 2019,B+
49275,42491971,Summer 2015,B
49276,42491971,Winter 2014,B
49277,42491971,Winter 2011,C
49535,42491971,Winter 2016,A
49537,99563738,Summer 2012,B
33558,99563738,Fall 2017,A+
33559,99563738,Summer 2016,B
33560,99563738,Fall 2020,B+
33562,41197324,Winter 2011,F
33563,41197324,Summer 2011,B-
33564,41197324,Fall 2015,B+
33566,41197324,Summer 2016,F
33568,56893238,Winter 2019,B+
33569,56893238,Summer 2016,A+
33571,67862264,Fall 2013,B-
33572,67862264,Winter 2015,B-
33576,44750037,Fall 2018,A+
33580,44750037,Summer 2016,B
49629,23145728,Fall 2013,A-
49630,23145728,Fall 2018,A-
33585,23145728,Winter 2013,B
33617,98779422,Winter 2013,A+
33618,98779422,Winter 2014,B-
33627,98779422,Winter 2014,A
44228,46069449,Fall 2017,A
47115,59994607,Winter 2015,B-
33646,19893326,Fall 2016,A-
33648,19893326,Winter 2011,F
33653,46602053,Summer 2016,A-
33654,46602053,Summer 2020,A+
33656,46602053,Fall 2011,C
33657,46602053,Winter 2012,A
33659,14727037,Summer 2019,A-
33665,14727037,Fall 2015,B+
33667,65981796,Winter 2015,B-
33668,65981796,Fall 2017,A-
33676,65981796,Fall 2018,A+
33680,65981796,Fall 2017,B
47118,47197885,Summer 2014,B+
